title,description,datetime,category,agency
تامین ارز خدماتی شرکت های دانش بنیان به دو روز کاهش یافت,بانک مرکزی اعلام کرد: با هدف حمایت از شرکت های دانش بنیان و تسهیل در ارائه خدمات ارزی به این شرکت ها، شرکت های مذکور می توانند پس از تأئید معاونت علمی و فناوری ریاست جمهوری و ارائه درخواست به بانک های عامل، ارز مورد نیاز برای مصارف خرد را طی ۴۸ ساعت دریافت کنند.,2022-10-18 12:51:39,اخبار ارزی,اقتصاد آنلاین
قالیباف: سالانه بین ۶۰ تا ۸۰ میلیارد دلار انرژی‌های‌مان را هدر می دهیم,امروز کسی که در حال اسراف کردن است آنطور که باید هزینه سوخت مصرفی خود را پرداخت نمی‌کند و در طرف مقابل نیز کسی هم که کم مصرف می‌کند، منفعت اقتصادی از این موضوع عایدش نمی‌شود. باید این ناترازی و ناعدالتی را برطرف کنیم.,2022-10-18 12:51:37,اخبار ارزی,عصر ایران
اپل احتمالاً سال ۲۰۲۴ از اولین دستگاه تاشو خود رونمایی می‌کند,,2022-10-18 12:46:35,اخبار ارزی,دیجی کالا مگ
قیمت دلار در صرافی‌های بانکی، امروز ۲۶ مهر ۱۴۰۱,صرافی‌های بانک‌ها صبح امروز ۲۶ مهر ۱۴۰۱ قیمت دلار را برای فروش به مردم ۲۸۹۲۳۹ ریال اعلام کرده‌اند که نسبت به آخرین قیمت‌های روز کاری گذشته تغییری نکرده است. نرخ خرید در این صرافی‌ها نیز ۲۸۶۳۶۱ است.,2022-10-18 12:46:28,اخبار ارزی,انتخاب
شوک بامدادی آمریکا به قیمت دلار در بازار ایران,بازار ارز این روزها با آماج اخبار منفی رو به رو شده و فشار زیادی بر بازار ارز است. در بامداد روز سه شنبه خبر دیگری نیز منتشر شد سخنگوی کاخ سفید گفت چشم اندازی برای احیای برجام در آینده نزدیک وجود ندارد و در صورت نیاز گزینه نظامی علیه ایران روی میز است خبری که به نظر نمی رسد معامله گران کاهشی در بازار ارز را در بازار امروز خوشحال کند.,2022-10-18 12:46:24,اخبار ارزی,اقتصاد 24
روبل قوی به ثبات رسید,در حالی که بازارهای روسیه امروز با سطوح ثابتی باز شدند، روبل در برابر دلار کاهش، اما در مقابل یورو افزایش یافت؛ البته ارز روسیه در برابر یوان تغییری نکرد.,2022-10-18 12:34:29,اخبار ارزی,اخبار ویژه
قیمت طلا و دلار امروز سه شنبه 26 مهر 1401 / عقب نشینی قیمت طلا و دلار,اقتصادنیوز: امروز قیمت طلا 18 عیار کاهش یافت.,2022-10-18 12:02:40,اخبار ارزی,اقتصاد نیوز
افزایش سود خالص دلار آمریکا در معاملات جهانیارز&nbsp;,بر اساس محاسبات رویترز و داده‌های کمیسیون معاملات آتی کالای ایالات‌متحده، موقعیت سود خالص دلار آمریکا در هفته اخیر و سود خالص یورو افزایش یافت.,2022-10-18 11:56:30,اخبار ارزی,ارانیکو
قالیباف خطاب به وزیر نفت: شما فکر می‌کنید ۸۰ میلیارد دلار پول وجود دارد که بدهند تا ناترازی گاز را حل کنید؟ / به جای دست گدایی دراز کردن، مصرف و هدررفت انرژی را اصلاح کنید,محمدباقر قالیباف رئیس مجلس شورای اسلامی خطاب به وزیر نفت تصریح کرد: اگر جنابعالی و من به عنوان خدمتکاران مردم در قانونگذاری و اجرا حرف‌مان این باشد که ۱۰ درصد از صندوق توسعه به ما بدهید یا اینکه ۸۰ میلیارد دلا از جایی پول بدهید تا این ناترازی را درست کنیم؛ شما فکر می‌کنید که این ۸۰ میلیارد دلار پول وجود دارد که بدهید این کار را انجام دهید؟ من، شما، همه کارگران و مهندسان زحمتکش نفت و همه دلسوزان انقلاب و نظام می‌دانند که ما سالانه بین ۶۰ تا ۸۰ میلیارد دلار انرژی‌های مان را هدر می دهیم؛ آیا نمی‌خواهیم در این زمینه در کشور تصمیم بگیریم؛ چطور حاضریم دست گدایی به همه جا دراز کنیم و پول بگیریم ولی حاضر نیستیم اصلاح کنیم؟,2022-10-18 11:46:38,اخبار ارزی,انتخاب
انتقاد تند قالیباف از وزیر نفت/ فکر می‌کنید 80 میلیارد دلار پول وجود دارد که می‌گویید بدهید تا این کار را انجام دهیم؟,قالیباف خطاب به وزیر نفت، گفت: اگر جنابعالی و من به عنوان خدمتکاران مردم در قانون‌گذاری و اجرا حرف‌مان این باشد که ۱۰ درصد از صندوق توسعه به ما دهید یا اینکه ۸۰ میلیارد دلار از جایی پول دهید تا این ناترازی را درست کنیم، آیا شما فکر می‌کنید که این ۸۰ میلیارد دلار پول وجود دارد که می‌گوئید بدهید تا این کار را انجام دهیم؟,2022-10-18 11:46:34,اخبار ارزی,اقتصاد نیوز
آنچه در 26 مهر بر دلار، طلا و بیت‌کوین گذشت,در این گزارش قصد داریم همه‌ی تغییرات و رویدادهای بازار را از منظر ارزها، طلا، برخی جفت‌ارزها و بیت‌کوین در تاریخ 26 مهرماه مورد تجزیه و تحلیل قرار دهیم.,2022-10-18 11:33:17,اخبار ارزی,اخبار ویژه
قیمت دلار و یورو در بازارهای مختلف 26 مهر 1401,نرخ ارز در صرافی ملی امروز سه شنبه اعلام شد و بر این اساس قیمت دلار و قیمت یورو نسبت به روز گذشته ثابت ماند.,2022-10-18 11:32:22,اخبار ارزی,سایت طلا
قیمت برابری ارز‌های رایج دنیا امروز ۲۶ مهر ۱۴۰۱,در بازار جهانی مبادلات ارز، ارزش برابری هر دلار برابر ین ۱۴۸.۸۶ و هر یورو در برابر پوند ۰.۸۶۷۳ اعلام گردیده است.,2022-10-18 11:26:42,اخبار ارزی,نبض بازار
قالیباف: آقای اوجی! به جای دست گدایی دراز کردن، مصرف و هدررفت انرژی را اصلاح کنید + فیلم,خبرگزاری دانشجو : قالیباف گفت: آقای اوجی، اگر جنابعالی و بنده در قانونگذاری و اجرا حرف مان این باشد که ۱۰ درصد از صندوق توسعه را بدهید یا ۸۰ میلیارد دلار پول بدهید تا من این ناترازی گاز را حل کنم؛ شما فکر می‌کنید ۸۰ میلیارد دلار پولی وجود دارد که بدهند تا این کار را انجام بدهید؟,2022-10-18 11:11:57,اخبار ارزی,دنیای اقتصاد
سرمایه گذاری خارجی در ایران ۸۲ درصد کاهش یافت,در شش ماهه نخست امسال حجم سرمایه‌گذاری خارجی مصوب در بخش صنعت، معدن و تجارت نسبت به مدت مشابه سال قبل ۸۲.۷ درصد کاهش داشته، کشور افغانستان بیشترین حجم سرمایه‌گذاری را در کشور انجام داده‌ و فارس نیز بیشترین سرمایه را جذب کرده است.,2022-10-18 11:06:39,اخبار ارزی,اقتصاد آنلاین
رشد ۲ درصدی قیمت بیت کوین,در حال حاضر بازار رمزارزها شاهد رشد بوده و اکنون بیت کوین در کانال ۱۹ هزار دلاری قرار دارد.,2022-10-18 11:06:37,اخبار ارزی,اقتصاد آنلاین
دلار آماده ورود به کانال ۲۸ هزار تومانارز&nbsp;,رئیس کانون صرافان از آمادگی دلار برای ورود به کانال ۲۸ هزار تومان خبر داد.,2022-10-18 10:46:46,اخبار ارزی,ارانیکو
آیفون ۲۰۰۷ با قیمت ۳۹ هزار دلار در یک مزایده به فروش رفت!,,2022-10-18 10:46:38,اخبار ارزی,دیجی کالا مگ
پیام سیاسی به دلار تهران /قیمت دلار در مسیر افزایش؟,به دنبال اظهارات مقام آمریکایی درباره برجام، عده ای از معامله گران از احتمال افزایش قیمت دلار در بازار امروز سخن گفتند.,2022-10-18 10:42:03,اخبار ارزی,اقتصاد نیوز
ارزش ین به پایین‌ترین سطح ۳۲ ساله رسیدارز&nbsp;,ین ژاپن این هفته پس از رسیدن به پایین‌ترین سطح ۳۲ سال اخیر در برابر دلار آمریکا به کاهش خود ادامه داد.,2022-10-18 10:42:01,اخبار ارزی,ارانیکو
